DATAFLOW,LAST UPDATE,freq,quantile,indic_il,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Montenegro,2016,2673,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Montenegro,2017,2971,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Montenegro,2018,3230,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Montenegro,2019,3208,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Montenegro,2020,3312,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Montenegro,2021,3244,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Montenegro,2022,3706,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,North Macedonia,2015,1830,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,North Macedonia,2016,1920,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,North Macedonia,2017,2101,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,North Macedonia,2018,2223,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,North Macedonia,2019,2325,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,North Macedonia,2020,2530,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Malta,2015,11769,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Malta,2016,11891,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Malta,2017,12658,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Malta,2018,13013,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Malta,2019,13664,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Malta,2020,14420,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Malta,2021,15083,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Malta,2022,15826,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Malta,2023,16575,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Netherlands,2015,19092,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Netherlands,2016,20298,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Netherlands,2017,21086,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Netherlands,2018,21381,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Netherlands,2019,21963,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Netherlands,2020,22970,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Netherlands,2021,24958,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Netherlands,2022,26272,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Netherlands,2023,26438,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Norway,2015,38015,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Norway,2016,36211,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Norway,2017,34986,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Norway,2018,35876,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Norway,2019,35951,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Norway,2020,36463,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Norway,2021,32605,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Norway,2022,35739,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Norway,2023,38197,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Poland,2015,4888,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Poland,2016,5165,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Poland,2017,5320,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Poland,2018,5841,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Poland,2019,6352,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Poland,2020,7115,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Poland,2021,7433,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Poland,2022,8067,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Poland,2023,9019,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Portugal,2015,7313,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Portugal,2016,7628,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Portugal,2017,7982,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Portugal,2018,8243,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Portugal,2019,8861,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Portugal,2020,9587,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Portugal,2021,9750,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Portugal,2022,9744,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Portugal,2023,10390,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Romania,2015,1955,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Romania,2016,2049,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Romania,2017,2349,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Romania,2018,2821,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Romania,2019,3235,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Romania,2020,3611,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Romania,2021,4127,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Romania,2022,4768,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Romania,2023,5707,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Serbia,2015,1976,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Serbia,2016,1988,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Serbia,2017,2128,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Serbia,2018,2363,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Serbia,2019,2808,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Serbia,2020,3258,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Serbia,2021,3561,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Serbia,2022,3933,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Sweden,2015,22440,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Sweden,2016,22189,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Sweden,2017,22583,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Sweden,2018,22706,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Sweden,2019,21621,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Sweden,2020,21886,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Sweden,2021,22529,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Sweden,2022,23940,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Sweden,2023,24067,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovenia,2015,11148,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovenia,2016,11074,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovenia,2017,11460,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovenia,2018,11889,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovenia,2019,12712,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovenia,2020,13229,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovenia,2021,14037,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovenia,2022,15057,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovenia,2023,16458,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovakia,2015,6257,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovakia,2016,6302,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovakia,2017,6545,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovakia,2018,6982,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovakia,2019,7359,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovakia,2020,7927,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovakia,2021,7702,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovakia,2022,8117,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Slovakia,2023,8432,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Türkiye,2015,2856,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Türkiye,2016,3151,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Türkiye,2017,3273,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Türkiye,2018,2947,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Türkiye,2019,2556,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Türkiye,2020,2620,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Türkiye,2021,2333,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Türkiye,2022,2367,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Türkiye,2023,2488,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,United Kingdom,2015,18357,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,United Kingdom,2016,18303,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,United Kingdom,2017,18162,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,United Kingdom,2018,18576,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fourth decile,Top cut-off point,Euro,Kosovo*,2018,1680,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Albania,2017,7.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Albania,2018,7.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Albania,2019,7.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Albania,2020,7.9,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Albania,2021,7.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Austria,2015,8.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Austria,2016,8.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Austria,2017,8.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Austria,2018,8.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Austria,2019,8.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Austria,2020,8.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Austria,2021,8.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Austria,2022,8.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Austria,2023,8.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Belgium,2015,8.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Belgium,2016,8.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Belgium,2017,8.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Belgium,2018,8.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Belgium,2019,8.8,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Belgium,2020,8.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Belgium,2021,8.9,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Belgium,2022,8.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Belgium,2023,8.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Belgium,2024,8.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Bulgaria,2015,7.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Bulgaria,2016,7.5,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Bulgaria,2017,7.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Bulgaria,2018,7.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Bulgaria,2019,6.9,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Bulgaria,2020,7.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Bulgaria,2021,7.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Bulgaria,2022,7.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Bulgaria,2023,7.3,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Bulgaria,2024,7.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Switzerland,2015,8.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Switzerland,2016,8.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Switzerland,2017,8.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Switzerland,2018,8.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Switzerland,2019,8.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Switzerland,2020,8.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Switzerland,2021,8.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Switzerland,2022,8.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Switzerland,2023,8.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Cyprus,2015,7.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Cyprus,2016,7.7,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Cyprus,2017,7.8,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Cyprus,2018,8.2,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Cyprus,2019,8.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Cyprus,2020,8.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Cyprus,2021,8.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Cyprus,2022,8.1,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Cyprus,2023,8.0,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Czechia,2015,8.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Czechia,2016,8.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Czechia,2017,8.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Czechia,2018,8.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Czechia,2019,8.6,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Czechia,2020,8.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Czechia,2021,8.4,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Czechia,2022,8.5,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Fifth decile,Share of national equivalised income,Euro,Czechia,2023,8.6,,
